------- test 1 [length 80 bytes] ----
7
-15 0 5 10
64 66 65 67
64 68 65 69
66 -70 67 -69
66 -68 67 -67
66 -66 67 -65
66 -64 67 -63
66 -62 67 -61
66 -60 67 -59
66 -58 67 -57
66 -56 67 -55
66 -54 67 -53
66 -52 67 -51
66 -50 67 -49
66 -48 67 -47
66 -46 67 -45
66 -44 67 -43
66 -42 67 -41
66 -40 67 -39
66 -38 67 -37
66 -36 67 -35
66 -34 67 -33
66 -32 67 -31
66 -30 67 -29
66 -28 67 -27
66 -26 67 -25
66 -24 67 -23
66 -22 67 -21
66 -20 67 -19
66 -18 67 -17
66 -16 67 -15
66 -14 67 -13
66 -12 67 -11
66 -10 67 -9
66 -8 67 -7
66 -6 67 -5
66 -4 67 -3
66 -2 67 -1
66 0 67 1
66 2 67 3
66 4 67 5
66 6 67 7
66 8 67 9
66 10 67 11
66 12 67 13
66 14 67 15
66 16 67 17
66 18 67 19
66 20 67 21
66 22 67 23
66 24 67 25
66 26 67 27
66 28 67 29
66 30 67 31
66 32 67 33
66 34 67 35
66 36 67 37
66 38 67 39
66 40 67 41
66 42 67 43
66 44 67 45
66 46 67 47
66 48 67 49
66 50 67 51
66 52 67 53
66 54 67 55
66 56 67 57
66 58 67 59
66 60 67 61
66 62 67 63
66 64 67 65
66 66 67 67
66 68 67 69
68 -70 69 -69
68 -68 69 -67
68 -66 69 -65
68 -64 69 -63
68 -62 69 -61
68 -60 69 -59
68 -58 69 -57
68 -56 69 -55
68 -54 69 -53
68 -52 69 -51
68 -50 69 -49
68 -48 69 -47
68 -46 69 -45
68 -44 69 -43
68 -42 69 -41
68 -40 69 -39
68 -38 69 -37
68 -36 69 -35
68 -34 69 -33
68 -32 69 -31
68 -30 69 -29
68 -28 69 -27
68 -26 69 -25
68 -24 69 -23
68 -22 69 -21
68 -20 69 -19
68 -18 69 -17
68 -16 69 -15
68 -14 69 -13
68 -12 69 -11
68 -10 69 -9
68 -8 69 -7
68 -6 69 -5
68 -4 69 -3
68 -2 69 -1
68 0 69 1
68 2 69 3
68 4 69 5
68 6 69 7
68 8 69 9
68 10 69 11
68 12 69 13
68 14 69 15
68 16 69 17
68 18 69 19
68 20 69 21
68 22 69 23
68 24 69 25
68 26 69 27
68 28 69 29
68 30 69 31
68 32 69 33
68 34 69 35
68 36 69 37
68 38 69 39
68 40 69 41
68 42 69 43
68 44 69 45
68 46 69 47
68 48 69 49
68 50 69 51
68 52 69 53
68 54 69 55
68 56 69 57
68 58 69 59
68 60 69 61
68 62 69 63
68 64 69 65
68 66 69 67
68 68 69 69
------- test 10 [length 868 bytes] ----
47
-1105 -1155 -930 -285
-765 -1115 -615 -375
-705 -480 -165 -285
-705 -1200 -175 -1025
-275 -1105 -105 -385
-10 -1165 185 -285
315 -1160 400 -710
340 -1195 655 -1070
580 -1140 655 -265
325 -480 395 -335
365 -390 620 -265
365 -770 610 -665
815 -1195 1110 -1070
825 -760 1100 -660
810 -405 1115 -275
780 -700 860 -360
1065 -695 1130 -360
775 -1110 860 -735
1070 -1110 1145 -730
-1065 -95 140 260
-725 80 750 460
135 -135 490 840
135 -135 490 750
-520 40 -210 945
-595 620 215 695
670 -5 855 610
550 -75 830 -25
815 240 1085 370
980 -90 1125 145
280 150 490 315
-1035 -155 -845 -90
855 815 950 1030
785 980 860 1165
945 985 1015 1160
730 835 1075 895
875 695 935 790
-1165 420 -520 650
-1090 815 -210 945
-130 800 65 1160
120 980 690 1150
-1140 995 -125 1180
-825 1050 -195 1135
-90 865 10 1090
280 1045 625 1090
-655 1065 -245 1115
-1155 70 -790 315
-1005 110 -825 225
------- test 11 [length 21164 bytes] ----
1203
0 33 10000 34
0 35 10000 36
0 45 10000 46
0 51 10000 52
0 63 10000 64
0 65 10000 66
0 67 10000 68
0 93 10000 94
0 123 10000 124
0 133 10000 134
0 135 10000 136
0 171 10000 172
0 183 10000 184
0 197 10000 198
0 209 10000 210
0 211 10000 212
0 227 10000 228
0 231 10000 232
0 243 10000 244
0 271 10000 272
0 277 10000 278
0 279 10000 280
0 287 10000 288
0 289 10000 290
0 295 10000 296
0 297 10000 298
0 303 10000 304
0 305 10000 306
0 307 10000 308
0 309 10000 310
0 311 10000 312
0 317 10000 318
0 319 10000 320
0 325 10000 326
0 331 10000 332
0 341 10000 342
0 343 10000 344
0 351 10000 352
0 353 10000 354
0 359 10000 360
0 365 10000 366
0 375 10000 376
0 381 10000 382
0 383 10000 384
0 407 10000 408
0 411 10000 412
0 419 10000 420
0 421 10000 422
0 423 10000 424
0 425 10000 426
0 445 10000 446
0 475 10000 476
0 477 10000 478
0 503 10000 504
0 519 10000 520
0 525 10000 526
0 527 10000 528
0 547 10000 548
0 551 10000 552
0 555 10000 556
0 559 10000 560
0 561 10000 562
0 563 10000 564
0 567 10000 568
0 571 10000 572
0 575 10000 576
0 579 10000 580
0 585 10000 586
0 587 10000 588
0 605 10000 606
0 607 10000 608
0 615 10000 616
0 619 10000 620
0 623 10000 624
0 629 10000 630
0 631 10000 632
0 633 10000 634
0 645 10000 646
0 663 10000 664
0 665 10000 666
0 669 10000 670
0 687 10000 688
0 691 10000 692
0 695 10000 696
0 729 10000 730
0 735 10000 736
0 737 10000 738
0 741 10000 742
0 743 10000 744
0 749 10000 750
0 765 10000 766
0 773 10000 774
0 781 10000 782
0 783 10000 784
0 793 10000 794
0 813 10000 814
0 825 10000 826
0 859 10000 860
0 861 10000 862
0 873 10000 874
0 875 10000 876
0 891 10000 892
0 895 10000 896
0 897 10000 898
0 899 10000 900
0 907 10000 908
0 923 10000 924
0 937 10000 938
0 949 10000 950
0 959 10000 960
0 967 10000 968
0 971 10000 972
0 987 10000 988
0 997 10000 998
0 999 10000 1000
0 1005 10000 1006
0 1009 10000 1010
0 1027 10000 1028
0 1029 10000 1030
0 1051 10000 1052
0 1059 10000 1060
0 1065 10000 1066
0 1071 10000 1072
0 1073 10000 1074
0 1075 10000 1076
0 1085 10000 1086
0 1091 10000 1092
0 1097 10000 1098
0 1099 10000 1100
0 1101 10000 1102
0 1107 10000 1108
0 1111 10000 1112
0 1117 10000 1118
0 1133 10000 1134
0 1135 10000 1136
0 1151 10000 1152
0 1155 10000 1156
0 1159 10000 1160
0 1165 10000 1166
0 1171 10000 1172
0 1173 10000 1174
0 1177 10000 1178
0 1195 10000 1196
0 1199 10000 1200
0 1215 10000 1216
0 1219 10000 1220
0 1231 10000 1232
0 1233 10000 1234
0 1241 10000 1242
0 1243 10000 1244
0 1245 10000 1246
0 1247 10000 1248
0 1257 10000 1258
0 1267 10000 1268
0 1271 10000 1272
0 1305 10000 1306
0 1315 10000 1316
0 1317 10000 1318
0 1327 10000 1328
0 1337 10000 1338
0 1339 10000 1340
0 1365 10000 1366
0 1369 10000 1370
0 1371 10000 1372
0 1373 10000 1374
0 1375 10000 1376
0 1381 10000 1382
0 1383 10000 1384
0 1393 10000 1394
0 1415 10000 1416
0 1425 10000 1426
0 1427 10000 1428
0 1431 10000 1432
0 1433 10000 1434
0 1459 10000 1460
0 1463 10000 1464
0 1469 10000 1470
0 1485 10000 1486
0 1491 10000 1492
0 1495 10000 1496
0 1497 10000 1498
0 1503 10000 1504
0 1509 10000 1510
0 1517 10000 1518
0 1531 10000 1532
0 1541 10000 1542
0 1543 10000 1544
0 1545 10000 1546
0 1563 10000 1564
0 1569 10000 1570
0 1575 10000 1576
0 1587 10000 1588
0 1593 10000 1594
0 1595 10000 1596
0 1607 10000 1608
0 1619 10000 1620
0 1621 10000 1622
0 1625 10000 1626
0 1633 10000 1634
0 1639 10000 1640
0 1641 10000 1642
0 1679 10000 1680
0 1685 10000 1686
0 1701 10000 1702
0 1711 10000 1712
0 1721 10000 1722
0 1727 10000 1728
0 1737 10000 1738
0 1739 10000 1740
0 1757 10000 1758
0 1799 10000 1800
0 1803 10000 1804
0 1835 10000 1836
0 1837 10000 1838
0 1843 10000 1844
0 1851 10000 1852
0 1857 10000 1858
0 1895 10000 1896
0 1899 10000 1900
0 1901 10000 1902
0 1905 10000 1906
0 1925 10000 1926
0 1927 10000 1928
0 1939 10000 1940
0 1941 10000 1942
0 1945 10000 1946
0 1955 10000 1956
0 1983 10000 1984
0 1991 10000 1992
0 2005 10000 2006
0 2017 10000 2018
0 2025 10000 2026
0 2029 10000 2030
0 2039 10000 2040
0 2043 10000 2044
0 2057 10000 2058
0 2063 10000 2064
0 2065 10000 2066
0 2069 10000 2070
0 2087 10000 2088
0 2099 10000 2100
0 2103 10000 2104
0 2111 10000 2112
0 2115 10000 2116
0 2123 10000 2124
0 2135 10000 2136
0 2137 10000 2138
0 2139 10000 2140
0 2147 10000 2148
0 2155 10000 2156
0 2159 10000 2160
0 2179 10000 2180
0 2203 10000 2204
0 2209 10000 2210
0 2231 10000 2232
0 2235 10000 2236
0 2237 10000 2238
0 2243 10000 2244
0 2253 10000 2254
0 2257 10000 2258
0 2259 10000 2260
0 2267 10000 2268
0 2281 10000 2282
0 2293 10000 2294
0 2297 10000 2298
0 2299 10000 2300
0 2307 10000 2308
0 2329 10000 2330
0 2337 10000 2338
0 2339 10000 2340
0 2345 10000 2346
0 2361 10000 2362
0 2363 10000 2364
0 2365 10000 2366
0 2397 10000 2398
0 2401 10000 2402
0 2407 10000 2408
0 2413 10000 2414
0 2415 10000 2416
0 2421 10000 2422
0 2433 10000 2434
0 2437 10000 2438
0 2447 10000 2448
0 2457 10000 2458
0 2467 10000 2468
0 2481 10000 2482
0 2487 10000 2488
0 2501 10000 2502
0 2527 10000 2528
0 2533 10000 2534
0 2561 10000 2562
0 2577 10000 2578
0 2581 10000 2582
0 2585 10000 2586
0 2589 10000 2590
0 2593 10000 2594
0 2601 10000 2602
0 2619 10000 2620
0 2627 10000 2628
0 2631 10000 2632
0 2663 10000 2664
0 2665 10000 2666
0 2669 10000 2670
0 2671 10000 2672
0 2673 10000 2674
0 2693 10000 2694
0 2703 10000 2704
0 2711 10000 2712
0 2713 10000 2714
0 2719 10000 2720
0 2731 10000 2732
0 2733 10000 2734
0 2745 10000 2746
0 2747 10000 2748
0 2763 10000 2764
0 2775 10000 2776
0 2783 10000 2784
0 2787 10000 2788
0 2789 10000 2790
0 2793 10000 2794
0 2797 10000 2798
0 2805 10000 2806
0 2819 10000 2820
0 2829 10000 2830
0 2833 10000 2834
0 2839 10000 2840
0 2861 10000 2862
0 2891 10000 2892
0 2895 10000 2896
0 2901 10000 2902
0 2915 10000 2916
0 2929 10000 2930
0 2939 10000 2940
0 2945 10000 2946
0 2951 10000 2952
0 2953 10000 2954
0 2959 10000 2960
0 2965 10000 2966
0 2969 10000 2970
0 2979 10000 2980
0 2985 10000 2986
0 2989 10000 2990
0 3003 10000 3004
0 3005 10000 3006
0 3007 10000 3008
0 3059 10000 3060
0 3069 10000 3070
0 3071 10000 3072
0 3087 10000 3088
0 3101 10000 3102
0 3105 10000 3106
0 3107 10000 3108
0 3109 10000 3110
0 3113 10000 3114
0 3135 10000 3136
0 3137 10000 3138
0 3147 10000 3148
0 3149 10000 3150
0 3155 10000 3156
0 3163 10000 3164
0 3171 10000 3172
0 3175 10000 3176
0 3177 10000 3178
0 3179 10000 3180
0 3181 10000 3182
0 3195 10000 3196
0 3199 10000 3200
0 3201 10000 3202
0 3207 10000 3208
0 3213 10000 3214
0 3219 10000 3220
0 3223 10000 3224
0 3225 10000 3226
0 3239 10000 3240
0 3253 10000 3254
0 3265 10000 3266
0 3281 10000 3282
0 3291 10000 3292
0 3297 10000 3298
0 3301 10000 3302
0 3303 10000 3304
0 3309 10000 3310
0 3321 10000 3322
0 3329 10000 3330
0 3337 10000 3338
0 3339 10000 3340
0 3341 10000 3342
0 3347 10000 3348
0 3349 10000 3350
0 3355 10000 3356
0 3357 10000 3358
0 3359 10000 3360
0 3365 10000 3366
0 3371 10000 3372
0 3391 10000 3392
0 3407 10000 3408
0 3417 10000 3418
0 3421 10000 3422
0 3423 10000 3424
0 3437 10000 3438
0 3447 10000 3448
0 3453 10000 3454
0 3457 10000 3458
0 3463 10000 3464
0 3469 10000 3470
0 3473 10000 3474
0 3475 10000 3476
0 3479 10000 3480
0 3483 10000 3484
0 3493 10000 3494
0 3501 10000 3502
0 3505 10000 3506
0 3513 10000 3514
0 3519 10000 3520
0 3523 10000 3524
0 3535 10000 3536
0 3539 10000 3540
0 3541 10000 3542
0 3547 10000 3548
0 3551 10000 3552
0 3555 10000 3556
0 3557 10000 3558
0 3567 10000 3568
0 3573 10000 3574
0 3575 10000 3576
0 3585 10000 3586
0 3587 10000 3588
0 3589 10000 3590
0 3591 10000 3592
0 3593 10000 3594
0 3595 10000 3596
0 3603 10000 3604
0 3617 10000 3618
0 3637 10000 3638
0 3643 10000 3644
0 3645 10000 3646
0 3663 10000 3664
0 3665 10000 3666
0 3671 10000 3672
0 3673 10000 3674
0 3677 10000 3678
0 3689 10000 3690
0 3691 10000 3692
0 3705 10000 3706
0 3713 10000 3714
0 3719 10000 3720
0 3737 10000 3738
0 3761 10000 3762
0 3785 10000 3786
0 3811 10000 3812
0 3813 10000 3814
0 3835 10000 3836
0 3845 10000 3846
0 3859 10000 3860
0 3865 10000 3866
0 3867 10000 3868
0 3869 10000 3870
0 3873 10000 3874
0 3891 10000 3892
0 3897 10000 3898
0 3899 10000 3900
0 3907 10000 3908
0 3919 10000 3920
0 3929 10000 3930
0 3933 10000 3934
0 3939 10000 3940
0 3943 10000 3944
0 3955 10000 3956
0 3959 10000 3960
0 3963 10000 3964
0 3979 10000 3980
0 4001 10000 4002
0 4013 10000 4014
0 4031 10000 4032
0 4061 10000 4062
0 4073 10000 4074
0 4081 10000 4082
0 4083 10000 4084
0 4107 10000 4108
0 4109 10000 4110
0 4115 10000 4116
0 4119 10000 4120
0 4121 10000 4122
0 4137 10000 4138
0 4157 10000 4158
0 4159 10000 4160
0 4163 10000 4164
0 4175 10000 4176
0 4193 10000 4194
0 4195 10000 4196
0 4205 10000 4206
0 4207 10000 4208
0 4211 10000 4212
0 4215 10000 4216
0 4217 10000 4218
0 4221 10000 4222
0 4223 10000 4224
0 4229 10000 4230
0 4247 10000 4248
0 4255 10000 4256
0 4257 10000 4258
0 4261 10000 4262
0 4267 10000 4268
0 4275 10000 4276
0 4283 10000 4284
0 4289 10000 4290
0 4301 10000 4302
0 4321 10000 4322
0 4345 10000 4346
0 4351 10000 4352
0 4361 10000 4362
0 4365 10000 4366
0 4369 10000 4370
0 4375 10000 4376
0 4377 10000 4378
0 4379 10000 4380
0 4387 10000 4388
0 4389 10000 4390
0 4395 10000 4396
0 4397 10000 4398
0 4399 10000 4400
0 4411 10000 4412
0 4415 10000 4416
0 4419 10000 4420
0 4429 10000 4430
0 4433 10000 4434
0 4435 10000 4436
0 4445 10000 4446
0 4457 10000 4458
0 4475 10000 4476
0 4477 10000 4478
0 4483 10000 4484
0 4493 10000 4494
0 4503 10000 4504
0 4509 10000 4510
0 4519 10000 4520
0 4535 10000 4536
0 4537 10000 4538
0 4543 10000 4544
0 4547 10000 4548
0 4549 10000 4550
0 4551 10000 4552
0 4555 10000 4556
0 4567 10000 4568
0 4569 10000 4570
0 4575 10000 4576
0 4583 10000 4584
0 4605 10000 4606
0 4611 10000 4612
0 4619 10000 4620
0 4623 10000 4624
0 4625 10000 4626
0 4639 10000 4640
0 4653 10000 4654
0 4675 10000 4676
0 4681 10000 4682
0 4685 10000 4686
0 4689 10000 4690
0 4695 10000 4696
0 4707 10000 4708
0 4709 10000 4710
0 4731 10000 4732
0 4733 10000 4734
0 4749 10000 4750
0 4751 10000 4752
0 4773 10000 4774
0 4775 10000 4776
0 4801 10000 4802
0 4827 10000 4828
0 4831 10000 4832
0 4833 10000 4834
0 4841 10000 4842
0 4851 10000 4852
0 4865 10000 4866
0 4871 10000 4872
0 4885 10000 4886
0 4889 10000 4890
0 4891 10000 4892
0 4895 10000 4896
0 4897 10000 4898
0 4907 10000 4908
0 4915 10000 4916
0 4917 10000 4918
0 4935 10000 4936
0 4949 10000 4950
0 4957 10000 4958
0 4959 10000 4960
0 4963 10000 4964
0 4975 10000 4976
0 4983 10000 4984
15 0 16 10000
23 0 24 10000
25 0 26 10000
33 0 34 10000
45 0 46 10000
49 0 50 10000
61 0 62 10000
65 0 66 10000
67 0 68 10000
71 0 72 10000
111 0 112 10000
115 0 116 10000
129 0 130 10000
131 0 132 10000
153 0 154 10000
167 0 168 10000
169 0 170 10000
171 0 172 10000
179 0 180 10000
183 0 184 10000
191 0 192 10000
195 0 196 10000
205 0 206 10000
207 0 208 10000
213 0 214 10000
215 0 216 10000
217 0 218 10000
221 0 222 10000
223 0 224 10000
235 0 236 10000
237 0 238 10000
247 0 248 10000
253 0 254 10000
255 0 256 10000
279 0 280 10000
283 0 284 10000
293 0 294 10000
299 0 300 10000
303 0 304 10000
307 0 308 10000
319 0 320 10000
327 0 328 10000
333 0 334 10000
343 0 344 10000
349 0 350 10000
355 0 356 10000
361 0 362 10000
363 0 364 10000
365 0 366 10000
371 0 372 10000
375 0 376 10000
377 0 378 10000
403 0 404 10000
409 0 410 10000
411 0 412 10000
413 0 414 10000
425 0 426 10000
459 0 460 10000
469 0 470 10000
481 0 482 10000
487 0 488 10000
491 0 492 10000
505 0 506 10000
507 0 508 10000
511 0 512 10000
531 0 532 10000
543 0 544 10000
549 0 550 10000
557 0 558 10000
571 0 572 10000
573 0 574 10000
577 0 578 10000
589 0 590 10000
601 0 602 10000
605 0 606 10000
619 0 620 10000
633 0 634 10000
635 0 636 10000
661 0 662 10000
671 0 672 10000
675 0 676 10000
695 0 696 10000
697 0 698 10000
713 0 714 10000
715 0 716 10000
721 0 722 10000
725 0 726 10000
735 0 736 10000
783 0 784 10000
787 0 788 10000
789 0 790 10000
801 0 802 10000
817 0 818 10000
829 0 830 10000
831 0 832 10000
837 0 838 10000
839 0 840 10000
849 0 850 10000
865 0 866 10000
871 0 872 10000
881 0 882 10000
883 0 884 10000
889 0 890 10000
897 0 898 10000
911 0 912 10000
913 0 914 10000
915 0 916 10000
917 0 918 10000
931 0 932 10000
933 0 934 10000
935 0 936 10000
937 0 938 10000
949 0 950 10000
963 0 964 10000
975 0 976 10000
1013 0 1014 10000
1015 0 1016 10000
1029 0 1030 10000
1037 0 1038 10000
1039 0 1040 10000
1041 0 1042 10000
1057 0 1058 10000
1065 0 1066 10000
1067 0 1068 10000
1069 0 1070 10000
1073 0 1074 10000
1079 0 1080 10000
1089 0 1090 10000
1097 0 1098 10000
1125 0 1126 10000
1133 0 1134 10000
1137 0 1138 10000
1139 0 1140 10000
1143 0 1144 10000
1149 0 1150 10000
1157 0 1158 10000
1163 0 1164 10000
1167 0 1168 10000
1181 0 1182 10000
1195 0 1196 10000
1211 0 1212 10000
1221 0 1222 10000
1231 0 1232 10000
1233 0 1234 10000
1235 0 1236 10000
1239 0 1240 10000
1241 0 1242 10000
1245 0 1246 10000
1247 0 1248 10000
1255 0 1256 10000
1257 0 1258 10000
1263 0 1264 10000
1265 0 1266 10000
1267 0 1268 10000
1269 0 1270 10000
1289 0 1290 10000
1299 0 1300 10000
1303 0 1304 10000
1305 0 1306 10000
1325 0 1326 10000
1333 0 1334 10000
1341 0 1342 10000
1351 0 1352 10000
1353 0 1354 10000
1359 0 1360 10000
1361 0 1362 10000
1363 0 1364 10000
1367 0 1368 10000
1369 0 1370 10000
1371 0 1372 10000
1381 0 1382 10000
1389 0 1390 10000
1391 0 1392 10000
1407 0 1408 10000
1413 0 1414 10000
1425 0 1426 10000
1431 0 1432 10000
1439 0 1440 10000
1451 0 1452 10000
1459 0 1460 10000
1467 0 1468 10000
1469 0 1470 10000
1479 0 1480 10000
1483 0 1484 10000
1485 0 1486 10000
1493 0 1494 10000
1499 0 1500 10000
1513 0 1514 10000
1519 0 1520 10000
1529 0 1530 10000
1531 0 1532 10000
1533 0 1534 10000
1541 0 1542 10000
1545 0 1546 10000
1549 0 1550 10000
1551 0 1552 10000
1553 0 1554 10000
1559 0 1560 10000
1563 0 1564 10000
1569 0 1570 10000
1587 0 1588 10000
1591 0 1592 10000
1597 0 1598 10000
1605 0 1606 10000
1609 0 1610 10000
1613 0 1614 10000
1623 0 1624 10000
1631 0 1632 10000
1637 0 1638 10000
1653 0 1654 10000
1677 0 1678 10000
1683 0 1684 10000
1685 0 1686 10000
1707 0 1708 10000
1727 0 1728 10000
1737 0 1738 10000
1739 0 1740 10000
1741 0 1742 10000
1743 0 1744 10000
1747 0 1748 10000
1767 0 1768 10000
1775 0 1776 10000
1781 0 1782 10000
1787 0 1788 10000
1803 0 1804 10000
1817 0 1818 10000
1835 0 1836 10000
1839 0 1840 10000
1841 0 1842 10000
1849 0 1850 10000
1861 0 1862 10000
1879 0 1880 10000
1901 0 1902 10000
1909 0 1910 10000
1911 0 1912 10000
1927 0 1928 10000
1939 0 1940 10000
1943 0 1944 10000
1947 0 1948 10000
1949 0 1950 10000
1955 0 1956 10000
1957 0 1958 10000
1959 0 1960 10000
1973 0 1974 10000
1977 0 1978 10000
1981 0 1982 10000
1985 0 1986 10000
1987 0 1988 10000
1993 0 1994 10000
1997 0 1998 10000
1999 0 2000 10000
2001 0 2002 10000
2007 0 2008 10000
2009 0 2010 10000
2011 0 2012 10000
2017 0 2018 10000
2021 0 2022 10000
2025 0 2026 10000
2047 0 2048 10000
2053 0 2054 10000
2057 0 2058 10000
2077 0 2078 10000
2103 0 2104 10000
2115 0 2116 10000
2117 0 2118 10000
2121 0 2122 10000
2143 0 2144 10000
2161 0 2162 10000
2167 0 2168 10000
2173 0 2174 10000
2175 0 2176 10000
2177 0 2178 10000
2199 0 2200 10000
2201 0 2202 10000
2207 0 2208 10000
2213 0 2214 10000
2215 0 2216 10000
2233 0 2234 10000
2239 0 2240 10000
2253 0 2254 10000
2259 0 2260 10000
2269 0 2270 10000
2283 0 2284 10000
2285 0 2286 10000
2291 0 2292 10000
2315 0 2316 10000
2317 0 2318 10000
2323 0 2324 10000
2343 0 2344 10000
2349 0 2350 10000
2357 0 2358 10000
2359 0 2360 10000
2367 0 2368 10000
2371 0 2372 10000
2373 0 2374 10000
2379 0 2380 10000
2413 0 2414 10000
2419 0 2420 10000
2421 0 2422 10000
2425 0 2426 10000
2447 0 2448 10000
2451 0 2452 10000
2453 0 2454 10000
2465 0 2466 10000
2467 0 2468 10000
2469 0 2470 10000
2471 0 2472 10000
2473 0 2474 10000
2475 0 2476 10000
2477 0 2478 10000
2497 0 2498 10000
2499 0 2500 10000
2509 0 2510 10000
2513 0 2514 10000
2521 0 2522 10000
2537 0 2538 10000
2543 0 2544 10000
2549 0 2550 10000
2553 0 2554 10000
2559 0 2560 10000
2563 0 2564 10000
2569 0 2570 10000
2577 0 2578 10000
2579 0 2580 10000
2581 0 2582 10000
2597 0 2598 10000
2603 0 2604 10000
2609 0 2610 10000
2611 0 2612 10000
2613 0 2614 10000
2619 0 2620 10000
2625 0 2626 10000
2635 0 2636 10000
2645 0 2646 10000
2651 0 2652 10000
2653 0 2654 10000
2675 0 2676 10000
2685 0 2686 10000
2687 0 2688 10000
2695 0 2696 10000
2697 0 2698 10000
2717 0 2718 10000
2723 0 2724 10000
2729 0 2730 10000
2743 0 2744 10000
2745 0 2746 10000
2749 0 2750 10000
2751 0 2752 10000
2755 0 2756 10000
2761 0 2762 10000
2763 0 2764 10000
2775 0 2776 10000
2777 0 2778 10000
2783 0 2784 10000
2789 0 2790 10000
2799 0 2800 10000
2803 0 2804 10000
2805 0 2806 10000
2823 0 2824 10000
2835 0 2836 10000
2837 0 2838 10000
2843 0 2844 10000
2851 0 2852 10000
2859 0 2860 10000
2867 0 2868 10000
2871 0 2872 10000
2879 0 2880 10000
2881 0 2882 10000
2895 0 2896 10000
2899 0 2900 10000
2907 0 2908 10000
2909 0 2910 10000
2915 0 2916 10000
2927 0 2928 10000
2931 0 2932 10000
2949 0 2950 10000
2951 0 2952 10000
2971 0 2972 10000
2983 0 2984 10000
2985 0 2986 10000
2999 0 3000 10000
3007 0 3008 10000
3009 0 3010 10000
3043 0 3044 10000
3047 0 3048 10000
3063 0 3064 10000
3073 0 3074 10000
3079 0 3080 10000
3089 0 3090 10000
3095 0 3096 10000
3101 0 3102 10000
3111 0 3112 10000
3115 0 3116 10000
3119 0 3120 10000
3137 0 3138 10000
3139 0 3140 10000
3141 0 3142 10000
3149 0 3150 10000
3163 0 3164 10000
3169 0 3170 10000
3171 0 3172 10000
3177 0 3178 10000
3179 0 3180 10000
3191 0 3192 10000
3199 0 3200 10000
3225 0 3226 10000
3227 0 3228 10000
3229 0 3230 10000
3231 0 3232 10000
3235 0 3236 10000
3251 0 3252 10000
3263 0 3264 10000
3265 0 3266 10000
3267 0 3268 10000
3285 0 3286 10000
3287 0 3288 10000
3301 0 3302 10000
3307 0 3308 10000
3317 0 3318 10000
3337 0 3338 10000
3339 0 3340 10000
3345 0 3346 10000
3367 0 3368 10000
3371 0 3372 10000
3383 0 3384 10000
3401 0 3402 10000
3419 0 3420 10000
3427 0 3428 10000
3437 0 3438 10000
3439 0 3440 10000
3457 0 3458 10000
3459 0 3460 10000
3487 0 3488 10000
3509 0 3510 10000
3527 0 3528 10000
3537 0 3538 10000
3545 0 3546 10000
3551 0 3552 10000
3569 0 3570 10000
3575 0 3576 10000
3599 0 3600 10000
3605 0 3606 10000
3625 0 3626 10000
3631 0 3632 10000
3645 0 3646 10000
3659 0 3660 10000
3665 0 3666 10000
3671 0 3672 10000
3673 0 3674 10000
3679 0 3680 10000
3681 0 3682 10000
3687 0 3688 10000
3689 0 3690 10000
3691 0 3692 10000
3703 0 3704 10000
3705 0 3706 10000
3711 0 3712 10000
3713 0 3714 10000
3723 0 3724 10000
3725 0 3726 10000
3727 0 3728 10000
3739 0 3740 10000
3753 0 3754 10000
3777 0 3778 10000
3779 0 3780 10000
3791 0 3792 10000
3807 0 3808 10000
3815 0 3816 10000
3817 0 3818 10000
3821 0 3822 10000
3829 0 3830 10000
3837 0 3838 10000
3841 0 3842 10000
3865 0 3866 10000
3869 0 3870 10000
3875 0 3876 10000
3891 0 3892 10000
3893 0 3894 10000
3899 0 3900 10000
3907 0 3908 10000
3945 0 3946 10000
3953 0 3954 10000
3961 0 3962 10000
3973 0 3974 10000
3979 0 3980 10000
3987 0 3988 10000
3999 0 4000 10000
4003 0 4004 10000
4011 0 4012 10000
4025 0 4026 10000
4027 0 4028 10000
4033 0 4034 10000
4035 0 4036 10000
4043 0 4044 10000
4075 0 4076 10000
4093 0 4094 10000
4095 0 4096 10000
4097 0 4098 10000
4111 0 4112 10000
4129 0 4130 10000
4139 0 4140 10000
4141 0 4142 10000
4143 0 4144 10000
4161 0 4162 10000
4169 0 4170 10000
4171 0 4172 10000
4173 0 4174 10000
4175 0 4176 10000
4181 0 4182 10000
4189 0 4190 10000
4201 0 4202 10000
4203 0 4204 10000
4211 0 4212 10000
4223 0 4224 10000
4227 0 4228 10000
4233 0 4234 10000
4237 0 4238 10000
4247 0 4248 10000
4259 0 4260 10000
4283 0 4284 10000
4285 0 4286 10000
4291 0 4292 10000
4305 0 4306 10000
4315 0 4316 10000
4321 0 4322 10000
4327 0 4328 10000
4329 0 4330 10000
4337 0 4338 10000
4339 0 4340 10000
4345 0 4346 10000
4353 0 4354 10000
4373 0 4374 10000
4391 0 4392 10000
4399 0 4400 10000
4407 0 4408 10000
4411 0 4412 10000
4415 0 4416 10000
4419 0 4420 10000
4421 0 4422 10000
4429 0 4430 10000
4435 0 4436 10000
4447 0 4448 10000
4459 0 4460 10000
4479 0 4480 10000
4493 0 4494 10000
4495 0 4496 10000
4507 0 4508 10000
4509 0 4510 10000
4523 0 4524 10000
4531 0 4532 10000
4549 0 4550 10000
4551 0 4552 10000
4553 0 4554 10000
4573 0 4574 10000
4579 0 4580 10000
4583 0 4584 10000
